MN      Equipment ID     Termination ID	Te	rmination Interfa	ceNo  Circuit number	CIC	Trunk group number	Trunk group name	
22      172.16.1.5:2944  A10762	1		2666	0	71	C-BI-MS-Reno	
22      172.16.1.5:2944  A10763	1		2667	0	71	C-BI-MS-Reno	
22      172.16.1.5:2944  A10764	1		2668	0	71	C-BI-MS-Reno	
22      172.16.1.5:2944  A10765	1		2669	0	71	C-BI-MS-Reno	
22      172.16.1.5:2944  A10766	1		2670	0	71	C-BI-MS-Reno	
22      172.16.1.5:2944  A10767	1		2671	0	71	C-BI-MS-Reno	
22      172.16.1.5:2944  A10768	1		2672	0	71	C-BI-MS-Reno	
22      172.16.1.5:2944  A10769	1		2673	0	71	C-BI-MS-Reno	
22      172.16.1.5:2944  A10770	1		2674	0	71	C-BI-MS-Reno	
22      172.16.1.5:2944  A10771	1		2675	0	71	C-BI-MS-Reno	
22      172.16.1.5:2944  A10772	1		2676	0	71	C-BI-MS-Reno	
22      172.16.1.5:2944  A10773	1		2677	0	71	C-BI-MS-Reno	
22      172.16.1.5:2944  A10774	1		2678	0	71	C-BI-MS-Reno	
22      172.16.1.5:2944  A10775	1		2679	0	71	C-BI-MS-Reno	
22      172.16.1.5:2944  A10776	1		2680	0	71	C-BI-MS-Reno	
22      172.16.1.5:2944  A10777	1		2681	0	71	C-BI-MS-Reno	
22      172.16.1.5:2944  A10778	1		2682	0	71	C-BI-MS-Reno	
22      172.16.1.5:2944  A10779	1		2683	0	71	C-BI-MS-Reno	
22      172.16.1.5:2944  A10780	1		2684	0	71	C-BI-MS-Reno	
22      172.16.1.5:2944  A10781	1		2685	0	71	C-BI-MS-Reno	
22      172.16.1.5:2944  A10782	1		2686	0	71	C-BI-MS-Reno	
22      172.16.1.5:2944  A10783	1		2687	0	71	C-BI-MS-Reno	
22      172.16.1.5:2944  A74	1		234	10	2	SI3000	
22      172.16.1.5:2944  A10816	1		3232	0	75	C-BI-MS-VTB24	
22      172.16.1.5:2944  A10817	1		3233	0	75	C-BI-MS-VTB24	
22      172.16.1.5:2944  A10818	1		3234	0	75	C-BI-MS-VTB24	
22      172.16.1.5:2944  A10819	1		3235	0	75	C-BI-MS-VTB24	
22      172.16.1.5:2944  A10820	1		3236	0	75	C-BI-MS-VTB24	
22      172.16.1.5:2944  A10821	1		3237	0	75	C-BI-MS-VTB24	
22      172.16.1.5:2944  A10822	1		3238	0	75	C-BI-MS-VTB24	
22      172.16.1.5:2944  A10823	1		3239	0	75	C-BI-MS-VTB24	
22      172.16.1.5:2944  A10824	1		3240	0	75	C-BI-MS-VTB24	
22      172.16.1.5:2944  A10825	1		3241	0	75	C-BI-MS-VTB24	
22      172.16.1.5:2944  A10826	1		3242	0	75	C-BI-MS-VTB24	
22      172.16.1.5:2944  A10827	1		3243	0	75	C-BI-MS-VTB24	
22      172.16.1.5:2944  A10828	1		3244	0	75	C-BI-MS-VTB24	
22      172.16.1.5:2944  A10829	1		3245	0	75	C-BI-MS-VTB24	
22      172.16.1.5:2944  A10830	1		3246	0	75	C-BI-MS-VTB24	
22      172.16.1.5:2944  A10831	1		3247	0	75	C-BI-MS-VTB24	
22      172.16.1.5:2944  A10832	1		3248	0	75	C-BI-MS-VTB24	
22      172.16.1.5:2944  A10833	1		3249	0	75	C-BI-MS-VTB24	
22      172.16.1.5:2944  A10834	1		3250	0	75	C-BI-MS-VTB24	
22      172.16.1.5:2944  A10835	1		3251	0	75	C-BI-MS-VTB24	
22      172.16.1.5:2944  A10836	1		3252	0	75	C-BI-MS-VTB24	
22      172.16.1.5:2944  A10837	1		3253	0	75	C-BI-MS-VTB24	
22      172.16.1.5:2944  A10838	1		3254	0	75	C-BI-MS-VTB24	
22      172.16.1.5:2944  A10839	1		3255	0	75	C-BI-MS-VTB24	
22      172.16.1.5:2944  A10840	1		3256	0	75	C-BI-MS-VTB24	
22      172.16.1.5:2944  A10841	1		3257	0	75	C-BI-MS-VTB24	
22      172.16.1.5:2944  A10842	1		3258	0	75	C-BI-MS-VTB24	
22      172.16.1.5:2944  A10843	1		3259	0	75	C-BI-MS-VTB24	
22      172.16.1.5:2944  A10844	1		3260	0	75	C-BI-MS-VTB24	
22      172.16.1.5:2944  A10845	1		3261	0	75	C-BI-MS-VTB24	
22      172.16.1.5:2944  A10846	1		3262	0	75	C-BI-MS-VTB24	
22      172.16.1.5:2944  A10847	1		3263	0	75	C-BI-MS-VTB24	
22      172.16.1.5:2944  A10880	1		3200	0	200	Si320_3149	
22      172.16.1.5:2944  A10881	1		3201	0	200	Si320_3149	
22      172.16.1.5:2944  A10882	1		3202	0	200	Si320_3149	
22      172.16.1.5:2944  A10883	1		3203	0	200	Si320_3149	
22      172.16.1.5:2944  A10884	1		3204	0	200	Si320_3149	
22      172.16.1.5:2944  A10885	1		3205	0	200	Si320_3149	
22      172.16.1.5:2944  A10886	1		3206	0	200	Si320_3149	
22      172.16.1.5:2944  A10887	1		3207	0	200	Si320_3149	
22      172.16.1.5:2944  A10888	1		3208	0	200	Si320_3149	
22      172.16.1.5:2944  A10889	1		3209	0	200	Si320_3149	
22      172.16.1.5:2944  A10890	1		3210	0	200	Si320_3149	
22      172.16.1.5:2944  A10891	1		3211	0	200	Si320_3149	
22      172.16.1.5:2944  A10892	1		3212	0	200	Si320_3149	
22      172.16.1.5:2944  A10893	1		3213	0	200	Si320_3149	
22      172.16.1.5:2944  A10894	1		3214	0	200	Si320_3149	
22      172.16.1.5:2944  A10895	1		3215	0	200	Si320_3149	
22      172.16.1.5:2944  A10896	1		3216	0	200	Si320_3149	
22      172.16.1.5:2944  A10897	1		3217	0	200	Si320_3149	
22      172.16.1.5:2944  A10898	1		3218	0	200	Si320_3149	
22      172.16.1.5:2944  A10899	1		3219	0	200	Si320_3149	
22      172.16.1.5:2944  A75	1		235	11	2	SI3000	
22      172.16.1.5:2944  A10900	1		3220	0	200	Si320_3149	
22      172.16.1.5:2944  A10901	1		3221	0	200	Si320_3149	
22      172.16.1.5:2944  A10902	1		3222	0	200	Si320_3149	
22      172.16.1.5:2944  A10903	1		3223	0	200	Si320_3149	
22      172.16.1.5:2944  A10904	1		3224	0	200	Si320_3149	
22      172.16.1.5:2944  A10905	1		3225	0	200	Si320_3149	
22      172.16.1.5:2944  A10906	1		3226	0	200	Si320_3149	
22      172.16.1.5:2944  A10907	1		3227	0	200	Si320_3149	
22      172.16.1.5:2944  A10908	1		3228	0	200	Si320_3149	
22      172.16.1.5:2944  A10909	1		3229	0	200	Si320_3149	
22      172.16.1.5:2944  A10910	1		3230	0	200	Si320_3149	
22      172.16.1.5:2944  A10911	1		3231	0	200	Si320_3149	
22      172.16.1.5:2944  A10976	1		1344	0	33	Trikotagh	
22      172.16.1.5:2944  A10977	1		1345	0	33	Trikotagh	
22      172.16.1.5:2944  A10978	1		1346	0	33	Trikotagh	
22      172.16.1.5:2944  A10979	1		1347	0	33	Trikotagh	
22      172.16.1.5:2944  A10980	1		1348	0	33	Trikotagh	
22      172.16.1.5:2944  A10981	1		1349	0	33	Trikotagh	
22      172.16.1.5:2944  A10982	1		1350	0	33	Trikotagh	
22      172.16.1.5:2944  A10983	1		1351	0	33	Trikotagh	
22      172.16.1.5:2944  A10984	1		1352	0	33	Trikotagh	
22      172.16.1.5:2944  A10985	1		1353	0	33	Trikotagh	
22      172.16.1.5:2944  A10986	1		1354	0	33	Trikotagh	
22      172.16.1.5:2944  A10987	1		1355	0	33	Trikotagh	
22      172.16.1.5:2944  A10988	1		1356	0	33	Trikotagh	
22      172.16.1.5:2944  A10989	1		1357	0	33	Trikotagh	
22      172.16.1.5:2944  A10990	1		1358	0	33	Trikotagh	
22      172.16.1.5:2944  A10991	1		1359	0	33	Trikotagh	
22      172.16.1.5:2944  A10992	1		1360	0	33	Trikotagh	
22      172.16.1.5:2944  A10993	1		1361	0	33	Trikotagh	
22      172.16.1.5:2944  A10994	1		1362	0	33	Trikotagh	
22      172.16.1.5:2944  A10995	1		1363	0	33	Trikotagh	
22      172.16.1.5:2944  A10996	1		1364	0	33	Trikotagh	
22      172.16.1.5:2944  A10997	1		1365	0	33	Trikotagh	
22      172.16.1.5:2944  A10998	1		1366	0	33	Trikotagh	
22      172.16.1.5:2944  A10999	1		1367	0	33	Trikotagh	
22      172.16.1.5:2944  A76	1		236	12	2	SI3000	
22      172.16.1.5:2944  A11000	1		1368	0	33	Trikotagh	
22      172.16.1.5:2944  A11001	1		1369	0	33	Trikotagh	
22      172.16.1.5:2944  A11002	1		1370	0	33	Trikotagh	
22      172.16.1.5:2944  A11003	1		1371	0	33	Trikotagh	
22      172.16.1.5:2944  A11004	1		1372	0	33	Trikotagh	
22      172.16.1.5:2944  A11005	1		1373	0	33	Trikotagh	
22      172.16.1.5:2944  A11006	1		1374	0	33	Trikotagh	
22      172.16.1.5:2944  A11007	1		1375	0	33	Trikotagh	
22      172.16.1.5:2944  A11008	1		1440	0	36	Sovremennik	
22      172.16.1.5:2944  A11009	1		1441	0	36	Sovremennik	
22      172.16.1.5:2944  A11010	1		1442	0	36	Sovremennik	
22      172.16.1.5:2944  A11011	1		1443	0	36	Sovremennik	
22      172.16.1.5:2944  A11012	1		1444	0	36	Sovremennik	
22      172.16.1.5:2944  A11013	1		1445	0	36	Sovremennik	
22      172.16.1.5:2944  A11014	1		1446	0	36	Sovremennik	
22      172.16.1.5:2944  A11015	1		1447	0	36	Sovremennik	
22      172.16.1.5:2944  A11016	1		1448	0	36	Sovremennik	
22      172.16.1.5:2944  A11017	1		1449	0	36	Sovremennik	
22      172.16.1.5:2944  A11018	1		1450	0	36	Sovremennik	
22      172.16.1.5:2944  A11019	1		1451	0	36	Sovremennik	
22      172.16.1.5:2944  A11020	1		1452	0	36	Sovremennik	
22      172.16.1.5:2944  A11021	1		1453	0	36	Sovremennik	
22      172.16.1.5:2944  A11022	1		1454	0	36	Sovremennik	
22      172.16.1.5:2944  A11023	1		1455	0	36	Sovremennik	
22      172.16.1.5:2944  A11024	1		1456	0	36	Sovremennik	
22      172.16.1.5:2944  A11025	1		1457	0	36	Sovremennik	
22      172.16.1.5:2944  A11026	1		1458	0	36	Sovremennik	
22      172.16.1.5:2944  A11027	1		1459	0	36	Sovremennik	
22      172.16.1.5:2944  A11028	1		1460	0	36	Sovremennik	
22      172.16.1.5:2944  A11029	1		1461	0	36	Sovremennik	
22      172.16.1.5:2944  A11030	1		1462	0	36	Sovremennik	
22      172.16.1.5:2944  A11031	1		1463	0	36	Sovremennik	
22      172.16.1.5:2944  A11032	1		1464	0	36	Sovremennik	
22      172.16.1.5:2944  A11033	1		1465	0	36	Sovremennik	
22      172.16.1.5:2944  A11034	1		1466	0	36	Sovremennik	
22      172.16.1.5:2944  A11035	1		1467	0	36	Sovremennik	
22      172.16.1.5:2944  A11036	1		1468	0	36	Sovremennik	
22      172.16.1.5:2944  A11037	1		1469	0	36	Sovremennik	
22      172.16.1.5:2944  A11038	1		1470	0	36	Sovremennik	
22      172.16.1.5:2944  A11039	1		1471	0	36	Sovremennik	
22      172.16.1.5:2944  A11040	1		1408	0	35	Delo-S	
22      172.16.1.5:2944  A11041	1		1409	0	35	Delo-S	
22      172.16.1.5:2944  A11042	1		1410	0	35	Delo-S	
22      172.16.1.5:2944  A11043	1		1411	0	35	Delo-S	
22      172.16.1.5:2944  A11044	1		1412	0	35	Delo-S	
22      172.16.1.5:2944  A11045	1		1413	0	35	Delo-S	
22      172.16.1.5:2944  A11046	1		1414	0	35	Delo-S	
22      172.16.1.5:2944  A11047	1		1415	0	35	Delo-S	
22      172.16.1.5:2944  A11048	1		1416	0	35	Delo-S	
22      172.16.1.5:2944  A11049	1		1417	0	35	Delo-S	
22      172.16.1.5:2944  A11050	1		1418	0	35	Delo-S	
22      172.16.1.5:2944  A11051	1		1419	0	35	Delo-S	
22      172.16.1.5:2944  A11052	1		1420	0	35	Delo-S	
22      172.16.1.5:2944  A11053	1		1421	0	35	Delo-S	
22      172.16.1.5:2944  A11054	1		1422	0	35	Delo-S	
22      172.16.1.5:2944  A11055	1		1423	0	35	Delo-S	
22      172.16.1.5:2944  A11056	1		1424	0	35	Delo-S	
22      172.16.1.5:2944  A11057	1		1425	0	35	Delo-S	
22      172.16.1.5:2944  A11058	1		1426	0	35	Delo-S	
22      172.16.1.5:2944  A11059	1		1427	0	35	Delo-S	
22      172.16.1.5:2944  A11060	1		1428	0	35	Delo-S	
22      172.16.1.5:2944  A11061	1		1429	0	35	Delo-S	
22      172.16.1.5:2944  A11062	1		1430	0	35	Delo-S	
22      172.16.1.5:2944  A11063	1		1431	0	35	Delo-S	
22      172.16.1.5:2944  A11064	1		1432	0	35	Delo-S	
22      172.16.1.5:2944  A11065	1		1433	0	35	Delo-S	
22      172.16.1.5:2944  A11066	1		1434	0	35	Delo-S	
22      172.16.1.5:2944  A11067	1		1435	0	35	Delo-S	
22      172.16.1.5:2944  A11068	1		1436	0	35	Delo-S	
22      172.16.1.5:2944  A11069	1		1437	0	35	Delo-S	
22      172.16.1.5:2944  A11070	1		1438	0	35	Delo-S	
22      172.16.1.5:2944  A11071	1		1439	0	35	Delo-S	
22      172.16.1.5:2944  A77	1		237	13	2	SI3000	
22      172.16.1.5:2944  A11104	1		1248	0	30	Polad 1	
22      172.16.1.5:2944  A11105	1		1249	0	30	Polad 1	
22      172.16.1.5:2944  A11106	1		1250	0	30	Polad 1	
22      172.16.1.5:2944  A11107	1		1251	0	30	Polad 1	
22      172.16.1.5:2944  A11108	1		1252	0	30	Polad 1	
22      172.16.1.5:2944  A11109	1		1253	0	30	Polad 1	
22      172.16.1.5:2944  A11110	1		1254	0	30	Polad 1	
22      172.16.1.5:2944  A11111	1		1255	0	30	Polad 1	
22      172.16.1.5:2944  A11112	1		1256	0	30	Polad 1	
22      172.16.1.5:2944  A11113	1		1257	0	30	Polad 1	
22      172.16.1.5:2944  A11114	1		1258	0	30	Polad 1	
22      172.16.1.5:2944  A11115	1		1259	0	30	Polad 1	
22      172.16.1.5:2944  A11116	1		1260	0	30	Polad 1	
22      172.16.1.5:2944  A11117	1		1261	0	30	Polad 1	
22      172.16.1.5:2944  A11118	1		1262	0	30	Polad 1	
22      172.16.1.5:2944  A11119	1		1263	0	30	Polad 1	
22      172.16.1.5:2944  A11120	1		1264	0	30	Polad 1	
22      172.16.1.5:2944  A11121	1		1265	0	30	Polad 1	
22      172.16.1.5:2944  A11122	1		1266	0	30	Polad 1	
22      172.16.1.5:2944  A11123	1		1267	0	30	Polad 1	
22      172.16.1.5:2944  A11124	1		1268	0	30	Polad 1	
22      172.16.1.5:2944  A11125	1		1269	0	30	Polad 1	
22      172.16.1.5:2944  A11126	1		1270	0	30	Polad 1	
22      172.16.1.5:2944  A11127	1		1271	0	30	Polad 1	
22      172.16.1.5:2944  A11128	1		1272	0	30	Polad 1	
22      172.16.1.5:2944  A11129	1		1273	0	30	Polad 1	
22      172.16.1.5:2944  A11130	1		1274	0	30	Polad 1	
22      172.16.1.5:2944  A11131	1		1275	0	30	Polad 1	
22      172.16.1.5:2944  A11132	1		1276	0	30	Polad 1	
22      172.16.1.5:2944  A11133	1		1277	0	30	Polad 1	
22      172.16.1.5:2944  A11134	1		1278	0	30	Polad 1	
22      172.16.1.5:2944  A11135	1		1279	0	30	Polad 1	
22      172.16.1.5:2944  A11136	1		1376	0	34	Parus	
22      172.16.1.5:2944  A11137	1		1377	0	34	Parus	
22      172.16.1.5:2944  A11138	1		1378	0	34	Parus	
22      172.16.1.5:2944  A11139	1		1379	0	34	Parus	
22      172.16.1.5:2944  A11140	1		1380	0	34	Parus	
22      172.16.1.5:2944  A11141	1		1381	0	34	Parus	
22      172.16.1.5:2944  A11142	1		1382	0	34	Parus	
22      172.16.1.5:2944  A11143	1		1383	0	34	Parus	
22      172.16.1.5:2944  A11144	1		1384	0	34	Parus	
22      172.16.1.5:2944  A11145	1		1385	0	34	Parus	
22      172.16.1.5:2944  A11146	1		1386	0	34	Parus	
22      172.16.1.5:2944  A11147	1		1387	0	34	Parus	
22      172.16.1.5:2944  A11148	1		1388	0	34	Parus	
22      172.16.1.5:2944  A11149	1		1389	0	34	Parus	
22      172.16.1.5:2944  A11150	1		1390	0	34	Parus	
22      172.16.1.5:2944  A11151	1		1391	0	34	Parus	
22      172.16.1.5:2944  A11152	1		1392	0	34	Parus	
22      172.16.1.5:2944  A11153	1		1393	0	34	Parus	
22      172.16.1.5:2944  A11154	1		1394	0	34	Parus	
22      172.16.1.5:2944  A11155	1		1395	0	34	Parus	
22      172.16.1.5:2944  A11156	1		1396	0	34	Parus	
22      172.16.1.5:2944  A11157	1		1397	0	34	Parus	
22      172.16.1.5:2944  A11158	1		1398	0	34	Parus	
22      172.16.1.5:2944  A11159	1		1399	0	34	Parus	
22      172.16.1.5:2944  A11160	1		1400	0	34	Parus	
22      172.16.1.5:2944  A11161	1		1401	0	34	Parus	
22      172.16.1.5:2944  A11162	1		1402	0	34	Parus	
22      172.16.1.5:2944  A11163	1		1403	0	34	Parus	
22      172.16.1.5:2944  A11164	1		1404	0	34	Parus	
22      172.16.1.5:2944  A11165	1		1405	0	34	Parus	
22      172.16.1.5:2944  A11166	1		1406	0	34	Parus	
22      172.16.1.5:2944  A11167	1		1407	0	34	Parus	
22      172.16.1.5:2944  A11168	1		1312	0	32	ZGHBK	
22      172.16.1.5:2944  A11169	1		1313	0	32	ZGHBK	
22      172.16.1.5:2944  A11170	1		1314	0	32	ZGHBK	
22      172.16.1.5:2944  A11171	1		1315	0	32	ZGHBK	
22      172.16.1.5:2944  A11172	1		1316	0	32	ZGHBK	
22      172.16.1.5:2944  A11173	1		1317	0	32	ZGHBK	
22      172.16.1.5:2944  A11174	1		1318	0	32	ZGHBK	
22      172.16.1.5:2944  A11175	1		1319	0	32	ZGHBK	
22      172.16.1.5:2944  A11176	1		1320	0	32	ZGHBK	
22      172.16.1.5:2944  A11177	1		1321	0	32	ZGHBK	
22      172.16.1.5:2944  A11178	1		1322	0	32	ZGHBK	
22      172.16.1.5:2944  A11179	1		1323	0	32	ZGHBK	
22      172.16.1.5:2944  A11180	1		1324	0	32	ZGHBK	
22      172.16.1.5:2944  A11181	1		1325	0	32	ZGHBK	
22      172.16.1.5:2944  A11182	1		1326	0	32	ZGHBK	
22      172.16.1.5:2944  A11183	1		1327	0	32	ZGHBK	
22      172.16.1.5:2944  A11184	1		1328	0	32	ZGHBK	
22      172.16.1.5:2944  A11185	1		1329	0	32	ZGHBK	
22      172.16.1.5:2944  A11186	1		1330	0	32	ZGHBK	
22      172.16.1.5:2944  A11187	1		1331	0	32	ZGHBK	
22      172.16.1.5:2944  A11188	1		1332	0	32	ZGHBK	
22      172.16.1.5:2944  A11189	1		1333	0	32	ZGHBK	
22      172.16.1.5:2944  A11190	1		1334	0	32	ZGHBK	
22      172.16.1.5:2944  A11191	1		1335	0	32	ZGHBK	
22      172.16.1.5:2944  A11192	1		1336	0	32	ZGHBK	
22      172.16.1.5:2944  A11193	1		1337	0	32	ZGHBK	
22      172.16.1.5:2944  A11194	1		1338	0	32	ZGHBK	
22      172.16.1.5:2944  A11195	1		1339	0	32	ZGHBK	
22      172.16.1.5:2944  A11196	1		1340	0	32	ZGHBK	
22      172.16.1.5:2944  A11197	1		1341	0	32	ZGHBK	
22      172.16.1.5:2944  A11198	1		1342	0	32	ZGHBK	
22      172.16.1.5:2944  A11199	1		1343	0	32	ZGHBK	
22      172.16.1.5:2944  A78	1		238	14	2	SI3000	
22      172.16.1.5:2944  A11200	1		1536	0	39	Lada-Polimer	
22      172.16.1.5:2944  A11201	1		1537	0	39	Lada-Polimer	
22      172.16.1.5:2944  A11202	1		1538	0	39	Lada-Polimer	
22      172.16.1.5:2944  A11203	1		1539	0	39	Lada-Polimer	
22      172.16.1.5:2944  A11204	1		1540	0	39	Lada-Polimer	
22      172.16.1.5:2944  A11205	1		1541	0	39	Lada-Polimer	
22      172.16.1.5:2944  A11206	1		1542	0	39	Lada-Polimer	
22      172.16.1.5:2944  A11207	1		1543	0	39	Lada-Polimer	
22      172.16.1.5:2944  A11208	1		1544	0	39	Lada-Polimer	
22      172.16.1.5:2944  A11209	1		1545	0	39	Lada-Polimer	
22      172.16.1.5:2944  A11210	1		1546	0	39	Lada-Polimer	
22      172.16.1.5:2944  A11211	1		1547	0	39	Lada-Polimer	
22      172.16.1.5:2944  A11212	1		1548	0	39	Lada-Polimer	
22      172.16.1.5:2944  A11213	1		1549	0	39	Lada-Polimer	
22      172.16.1.5:2944  A11214	1		1550	0	39	Lada-Polimer	
22      172.16.1.5:2944  A11215	1		1551	0	39	Lada-Polimer	
22      172.16.1.5:2944  A11216	1		1552	0	39	Lada-Polimer	
22      172.16.1.5:2944  A11217	1		1553	0	39	Lada-Polimer	
22      172.16.1.5:2944  A11218	1		1554	0	39	Lada-Polimer	
22      172.16.1.5:2944  A11219	1		1555	0	39	Lada-Polimer	
22      172.16.1.5:2944  A11220	1		1556	0	39	Lada-Polimer	
22      172.16.1.5:2944  A11221	1		1557	0	39	Lada-Polimer	
22      172.16.1.5:2944  A11222	1		1558	0	39	Lada-Polimer	
22      172.16.1.5:2944  A11223	1		1559	0	39	Lada-Polimer	
22      172.16.1.5:2944  A11224	1		1560	0	39	Lada-Polimer	
22      172.16.1.5:2944  A11225	1		1561	0	39	Lada-Polimer	
22      172.16.1.5:2944  A11226	1		1562	0	39	Lada-Polimer	
22      172.16.1.5:2944  A11227	1		1563	0	39	Lada-Polimer	
22      172.16.1.5:2944  A11228	1		1564	0	39	Lada-Polimer	
22      172.16.1.5:2944  A11229	1		1565	0	39	Lada-Polimer	
22      172.16.1.5:2944  A11230	1		1566	0	39	Lada-Polimer	
22      172.16.1.5:2944  A11231	1		1567	0	39	Lada-Polimer	
22      172.16.1.5:2944  A79	1		239	15	2	SI3000	
22      172.16.1.5:2944  A80	1		240	16	2	SI3000	
22      172.16.1.5:2944  A81	1		241	17	2	SI3000	
22      172.16.1.5:2944  A11520	1		2848	0	73	C-BI-MS-Meria_1	
22      172.16.1.5:2944  A11521	1		2849	0	73	C-BI-MS-Meria_1	
22      172.16.1.5:2944  A11522	1		2850	0	73	C-BI-MS-Meria_1	
22      172.16.1.5:2944  A11523	1		2851	0	73	C-BI-MS-Meria_1	
22      172.16.1.5:2944  A11524	1		2852	0	73	C-BI-MS-Meria_1	
22      172.16.1.5:2944  A11525	1		2853	0	73	C-BI-MS-Meria_1	
22      172.16.1.5:2944  A11526	1		2854	0	73	C-BI-MS-Meria_1	
22      172.16.1.5:2944  A11527	1		2855	0	73	C-BI-MS-Meria_1	
22      172.16.1.5:2944  A11528	1		2856	0	73	C-BI-MS-Meria_1	
22      172.16.1.5:2944  A11529	1		2857	0	73	C-BI-MS-Meria_1	
22      172.16.1.5:2944  A11530	1		2858	0	73	C-BI-MS-Meria_1	
22      172.16.1.5:2944  A11531	1		2859	0	73	C-BI-MS-Meria_1	
22      172.16.1.5:2944  A11532	1		2860	0	73	C-BI-MS-Meria_1	
22      172.16.1.5:2944  A11533	1		2861	0	73	C-BI-MS-Meria_1	
22      172.16.1.5:2944  A11534	1		2862	0	73	C-BI-MS-Meria_1	
22      172.16.1.5:2944  A11535	1		2863	0	73	C-BI-MS-Meria_1	
22      172.16.1.5:2944  A11536	1		2864	0	73	C-BI-MS-Meria_1	
22      172.16.1.5:2944  A11537	1		2865	0	73	C-BI-MS-Meria_1	
22      172.16.1.5:2944  A11538	1		2866	0	73	C-BI-MS-Meria_1	
22      172.16.1.5:2944  A11539	1		2867	0	73	C-BI-MS-Meria_1	
22      172.16.1.5:2944  A11540	1		2868	0	73	C-BI-MS-Meria_1	
22      172.16.1.5:2944  A11541	1		2869	0	73	C-BI-MS-Meria_1	
22      172.16.1.5:2944  A11542	1		2870	0	73	C-BI-MS-Meria_1	
22      172.16.1.5:2944  A11543	1		2871	0	73	C-BI-MS-Meria_1	
22      172.16.1.5:2944  A11544	1		2872	0	73	C-BI-MS-Meria_1	
22      172.16.1.5:2944  A11545	1		2873	0	73	C-BI-MS-Meria_1	
22      172.16.1.5:2944  A11546	1		2874	0	73	C-BI-MS-Meria_1	
22      172.16.1.5:2944  A11547	1		2875	0	73	C-BI-MS-Meria_1	
22      172.16.1.5:2944  A11548	1		2876	0	73	C-BI-MS-Meria_1	
22      172.16.1.5:2944  A11549	1		2877	0	73	C-BI-MS-Meria_1	
22      172.16.1.5:2944  A11550	1		2878	0	73	C-BI-MS-Meria_1	
22      172.16.1.5:2944  A11551	1		2879	0	73	C-BI-MS-Meria_1	
22      172.16.1.5:2944  A11552	1		2816	0	72	C-BI-MS-Meria_0	
22      172.16.1.5:2944  A11553	1		2817	0	72	C-BI-MS-Meria_0	
22      172.16.1.5:2944  A11554	1		2818	0	72	C-BI-MS-Meria_0	
22      172.16.1.5:2944  A11555	1		2819	0	72	C-BI-MS-Meria_0	
22      172.16.1.5:2944  A11556	1		2820	0	72	C-BI-MS-Meria_0	
22      172.16.1.5:2944  A11557	1		2821	0	72	C-BI-MS-Meria_0	
22      172.16.1.5:2944  A11558	1		2822	0	72	C-BI-MS-Meria_0	
22      172.16.1.5:2944  A11559	1		2823	0	72	C-BI-MS-Meria_0	
22      172.16.1.5:2944  A11560	1		2824	0	72	C-BI-MS-Meria_0	
22      172.16.1.5:2944  A11561	1		2825	0	72	C-BI-MS-Meria_0	
22      172.16.1.5:2944  A11562	1		2826	0	72	C-BI-MS-Meria_0	
22      172.16.1.5:2944  A11563	1		2827	0	72	C-BI-MS-Meria_0	
22      172.16.1.5:2944  A11564	1		2828	0	72	C-BI-MS-Meria_0	
22      172.16.1.5:2944  A11565	1		2829	0	72	C-BI-MS-Meria_0	
22      172.16.1.5:2944  A11566	1		2830	0	72	C-BI-MS-Meria_0	
22      172.16.1.5:2944  A11567	1		2831	0	72	C-BI-MS-Meria_0	
22      172.16.1.5:2944  A11568	1		2832	0	72	C-BI-MS-Meria_0	
22      172.16.1.5:2944  A11569	1		2833	0	72	C-BI-MS-Meria_0	
22      172.16.1.5:2944  A11570	1		2834	0	72	C-BI-MS-Meria_0	
22      172.16.1.5:2944  A11571	1		2835	0	72	C-BI-MS-Meria_0	
22      172.16.1.5:2944  A11572	1		2836	0	72	C-BI-MS-Meria_0	
22      172.16.1.5:2944  A11573	1		2837	0	72	C-BI-MS-Meria_0	
22      172.16.1.5:2944  A11574	1		2838	0	72	C-BI-MS-Meria_0	
22      172.16.1.5:2944  A11575	1		2839	0	72	C-BI-MS-Meria_0	
22      172.16.1.5:2944  A11576	1		2840	0	72	C-BI-MS-Meria_0	
22      172.16.1.5:2944  A11577	1		2841	0	72	C-BI-MS-Meria_0	
22      172.16.1.5:2944  A11578	1		2842	0	72	C-BI-MS-Meria_0	
22      172.16.1.5:2944  A11579	1		2843	0	72	C-BI-MS-Meria_0	
22      172.16.1.5:2944  A11580	1		2844	0	72	C-BI-MS-Meria_0	
22      172.16.1.5:2944  A11581	1		2845	0	72	C-BI-MS-Meria_0	
22      172.16.1.5:2944  A11582	1		2846	0	72	C-BI-MS-Meria_0	
22      172.16.1.5:2944  A11583	1		2847	0	72	C-BI-MS-Meria_0	
22      172.16.1.5:2944  A82	1		242	18	2	SI3000	
22      172.16.1.5:2944  A83	1		243	19	2	SI3000	
22      172.16.1.5:2944  A84	1		244	20	2	SI3000	
22      172.16.1.5:2944  A85	1		245	21	2	SI3000	
22      172.16.1.5:2944  A11904	1		3360	224	16	Si3000_secial	
22      172.16.1.5:2944  A11905	1		3361	225	16	Si3000_secial	
22      172.16.1.5:2944  A11906	1		3362	226	16	Si3000_secial	
22      172.16.1.5:2944  A11907	1		3363	227	16	Si3000_secial	
22      172.16.1.5:2944  A11908	1		3364	228	16	Si3000_secial	
22      172.16.1.5:2944  A11909	1		3365	229	16	Si3000_secial	
